Id,FileID,Domain,RepoName,FilePath,LineStart,LineEnd,GroundTruth,WithWords,ValueStart,ValueEnd,InURL,InRuntimeParameter,CharacterSet,CryptographyKey,PredefinedPattern,VariableNameType,Entropy,Length,Base64Encode,HexEncode,URLEncode,Category,Rule
94942,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1516,1516,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94943,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1517,1517,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94944,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1518,1518,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94945,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1519,1519,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94946,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1520,1520,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94947,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1521,1521,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94948,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1522,1522,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94949,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1523,1523,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94950,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1524,1524,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94951,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1525,1525,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94952,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1526,1526,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94953,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1527,1527,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94954,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1528,1528,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94955,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1529,1529,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94956,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1530,1530,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94957,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1531,1531,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94958,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1532,1532,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94959,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1533,1533,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94960,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1534,1534,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94961,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1535,1535,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94962,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1536,1536,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94963,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1537,1537,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94964,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1538,1538,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94965,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1539,1539,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94966,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1540,1540,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94967,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1541,1541,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94968,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1542,1542,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94969,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1543,1543,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94970,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1544,1544,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94971,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1545,1545,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94972,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1546,1546,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94973,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1547,1547,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94974,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1548,1548,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94975,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1549,1549,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94976,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1550,1550,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94977,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1551,1551,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94978,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1552,1552,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94979,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1553,1553,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94980,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1554,1554,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94981,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1555,1555,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94982,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1556,1556,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94983,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1557,1557,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94984,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1558,1558,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94985,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1559,1559,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94986,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1560,1560,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94987,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1561,1561,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94988,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1562,1562,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94989,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1563,1563,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94990,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1564,1564,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94991,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1565,1565,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94992,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1566,1566,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94993,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1567,1567,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94994,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1568,1568,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94995,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1569,1569,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94996,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1570,1570,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94997,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1571,1571,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94998,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1572,1572,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
94999,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1573,1573,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95000,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1574,1574,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95001,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1575,1575,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95002,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1576,1576,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95003,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1577,1577,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95004,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1578,1578,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95005,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1579,1579,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95006,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1580,1580,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95007,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1581,1581,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95008,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1582,1582,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95009,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1583,1583,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95010,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1584,1584,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95011,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1585,1585,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95012,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1586,1586,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95013,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1587,1587,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95014,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1588,1588,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95015,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1589,1589,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95016,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1590,1590,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95017,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1591,1591,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95018,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1592,1592,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95019,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1593,1593,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95020,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1594,1594,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95021,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1595,1595,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95022,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1596,1596,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95023,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1597,1597,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95024,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1598,1598,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95025,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1599,1599,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95026,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1600,1600,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95027,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1601,1601,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95028,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1602,1602,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95029,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1603,1603,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95030,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1604,1604,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95031,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1605,1605,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95032,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1606,1606,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95033,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1607,1607,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95034,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1608,1608,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95035,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1609,1609,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95036,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1610,1610,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95037,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1611,1611,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95038,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1612,1612,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95039,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1613,1613,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95040,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1614,1614,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95041,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1615,1615,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95042,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1616,1616,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95043,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1617,1617,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95044,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1618,1618,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95045,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1619,1619,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95046,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1620,1620,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95047,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1621,1621,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95048,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1622,1622,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95049,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1623,1623,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95050,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1624,1624,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95051,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1625,1625,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95052,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1626,1626,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95053,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1627,1627,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95054,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1628,1628,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95055,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1629,1629,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95056,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1630,1630,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95057,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1631,1631,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95058,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1632,1632,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95059,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1633,1633,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95060,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1634,1634,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95061,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1635,1635,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95062,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1636,1636,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95063,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1637,1637,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95064,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1638,1638,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95065,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1639,1639,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95066,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1640,1640,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95067,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1641,1641,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95068,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1642,1642,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95069,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1643,1643,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95070,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1644,1644,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95071,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1645,1645,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95072,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1646,1646,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95073,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1647,1647,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95074,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1648,1648,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95075,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1649,1649,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95076,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1650,1650,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95077,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1651,1651,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95078,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1652,1652,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95079,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1653,1653,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95080,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1654,1654,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95081,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1655,1655,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95082,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1656,1656,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95083,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1657,1657,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95084,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1658,1658,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95085,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1659,1659,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95086,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1660,1660,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95087,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1661,1661,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95088,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1662,1662,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95089,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1663,1663,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95090,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1664,1664,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95091,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1665,1665,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95092,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1666,1666,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95093,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1667,1667,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95094,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1668,1668,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95095,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1669,1669,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95096,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1670,1670,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95097,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1671,1671,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95098,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1672,1672,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95099,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1673,1673,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95100,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1674,1674,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95101,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1675,1675,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95102,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1676,1676,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95103,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1677,1677,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95104,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1678,1678,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95105,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1679,1679,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95106,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1680,1680,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95107,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1681,1681,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95108,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1682,1682,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95109,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1683,1683,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95110,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1684,1684,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95111,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1685,1685,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95112,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1686,1686,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95113,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1687,1687,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95114,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1688,1688,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95115,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1689,1689,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95116,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1690,1690,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95117,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1691,1691,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
95118,8d3d744e,GitHub,2992291f,data/2992291f/other/8d3d744e,1692,1692,T,F,0,13,F,F,,,,,1.80,13,F,F,F,Info,IPv4
